1.2524980940011301e-05,0.3457775390725114
3.757494282003391e-05,0.35463949669256467
6.26249047000565e-05,0.34754913328441017
8.767486658007911e-05,0.3543512626083162
0.00011272482846010171,0.356549222817793
0.0001377747903401243,0.36125304257857405
0.0001628247522201469,0.36706647827042005
0.0001878747141001695,0.3647668459490634
0.00021292467598019212,0.3487822086442003
0.00023797463786021472,0.35255063314827095
0.00026302459974023734,0.38097702867160055
0.00028807456162025993,0.38339877454311233
0.00031312452350028253,0.33937089365908746
0.0003381744853803051,0.3304086525328823
0.0003632244472603277,0.4041089034600873
0.0003882744091403503,0.4341540542607025
0.0004133243710203729,0.34870378642336364
0.0004383743329003955,0.2573218097582246
0.0004634242947804181,0.3691574806941521
0.0004884742566604408,0.7510364184501617
